product,verified,rating,date,author,content,title
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Moto,"The sound quality of HomePod is amazing. Of course, the main features will be turned on later this year and with the great quality sound combined with Airplay 2 it is a no brainer this is the best smart speaker to have. I was amazed I could go full volume and fill the room with music that was not distorted in the least. Again, sound is amazing and the HomePod will just get better with AirPlay 2 for multiroom playing and being able to connect two HomePods together. Great potential for this product. A must have for an Apple ecosystem.",BEST SOUNDING SMART SPEAKER
Apple - HomePod - Space Gray,1,4,13 Nov 2018,Axman278,"Excellent sound, very responsive, just wish it worked with non apple streaming",Excellent sound
Apple - HomePod - Space Gray,1,5,13 Nov 2018,JPS71,The sound quality of this speaker is absolutely amazing. Limited features but the sound makes up for it.,Amazing Sound
Apple - HomePod - Space Gray,1,4,13 Nov 2018,Upperdecker,I’m a big Apple person. Speaker is pricey but well worth it. Sounds good and powerful. Would recommend having Apple Music subscription. Would suggest doing a little research before buying. There is no Bluetooth option but iPhone can connect using Airplay.,Love Apple Homepod
Apple - HomePod - Space Gray,1,2,13 Nov 2018,Awesome,It’s ok but I’m dissapointed in it needs more work,Not there yet
Apple - HomePod - Space Gray,1,4,13 Nov 2018,GamesonGames,"Listened to this in store and was impressed by the sound. I bought it and placed it in my home and am extremely happy with how fantastic the music sounds, doesn't matter if you are in the same room or in the next room your ears will be happy! Only issue was some wifi connection as I tried to place it outside and the range is somewhat limited than other products.",Sound is perfect
Apple - HomePod - Space Gray,1,5,13 Nov 2018,charan,"i'm very impressed with the sound quality and the extreme bass, didn't expect room rocking sound in a small package. Apple did it best. Every song sounds amazing",Excellent sound quality
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Riippi,"Holy Wow!! The Home Pod is such an Amazing Speaker. it is more than a premium Speaker it is in a class all of its own. The Clarity of the Sound even at High Volumes is perfect, no Distortion. this one Speaker almost puts my entire Bose Home Theatre System to Shame. Bravo Apple, another Great Product.",Outstanding
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Lucien,"You will love the HomePod if and only if:

You have an IOS device
You are already are or willing to be in the Apple Music World
You value quality sound
You don’t want to order a pizza from your speaker.

You will HATE the HomePod if you can put a NOT in front of any ONE of the above statements. People bash this speaker because it doesn’t try to be like any or all other speakers. Judge it for what it is, not what it isn’t. 

Its great adaptive sound. Voices in particular are clear. Its great with Apple Music. Its easy to set up with IOS. Its small. It blends in with the room. Its quality. 

Its not for droids. Sorry.",Exactly what it claims to be and more
Apple - HomePod - Space Gray,1,5,13 Nov 2018,NateGreat,"Very very nice. Very compact and looks great. Delivers 360 sound unlike Sonos and Google Max which are the only speakers that can come close to the sound quality. It picks up Hey Siri very well. I am 100% entrenched in the Apple ecosystem so I have Apple Music, etc... I do wish you could adjust the sound settings. The bass can be a little heavy at times. Overall very nice speaker.",Great sounding speaker - will only get better
Apple - HomePod - Space Gray,1,5,13 Nov 2018,SC18,"I am impressed with the Home Pod for the most part. The sound quality is amazing and I can hear it from all rooms in my house. I am slowly transforming my home into a smart home and knew I needed this as a crucial piece. It works with Apple Home Kit and I can control my lights through it. (I use the Phillips Hue bulbs) It is pricy, but I am really impressed with the sound quality.",Another awesome Apple product!
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Monik,Fun device to enjoy with family and friends very easy to use,Great buy
Apple - HomePod - Space Gray,1,5,13 Nov 2018,rhuffer,When I first heard HomePod was releasing I flinched at the price. It is a bit steep compared to its competitors. But I’m glad I decided on this one. The sound is great and Siri works pretty well. I’m looking forward to getting another to pair them.,Great Apple companion
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Chuyl,"Apple did a very good job with the homepod, the sound is very good and very clear.",Great sound
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Ropadope,I was skeptical about spending 350 on a speaker this size. I was not sure if I would go with this Because I already had a Sonos one and Amazon Echo. I am also pretty tied to the Apple Ecosystem. I have to say this speaker sounds absolutely incredible. IMO better than the Sonos one and five. If you use apple music I highly recommend you check it out. Go to a store and hear it for yourself,incredible Speaker
Apple - HomePod - Space Gray,1,1,13 Nov 2018,Moneysaver3,"Not able to buy AppleCare had for two weeks? Wasn’t sure if I had enough money at purchase, now that I got paid I cannot purchase AppleCare, why?",Had two weeks
Apple - HomePod - Space Gray,1,3,13 Nov 2018,Vinni,"It’s just a wireless speaker which is made greatly, Siri search compatibility has to be improved.",Nothing great !!
Apple - HomePod - Space Gray,1,5,13 Nov 2018,haley,Must have since it’s a Apple product do not set it on furniture will leave a mark,Appleopoly
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Cutthecord,Love my HomePod. Sound is amazing. Much easier to connect via airplay over bluetooth. I even hooked up my appletv to it and it sounds better than my Sony soundbar. I can’t wait for airplay 2 and I’ll buy another to use as my living room surround sound. I’m an all around Apple person so it fits my needs perfectly. I do have Amazon dots and now use Siri exclusively.,Love it!
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Raffa,"Compared to others in the same size category, the HomePod is a clear winner. It truly sounds great",Great Sound for the size
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Antony,With some of it short comings I still believe in this product. I have Sonos also and this blows it out of the water.,I love it
Apple - HomePod - Space Gray,1,5,13 Nov 2018,MisterPink,I’ve connected the Apple HomePod to my Phillips Hues and my entire iTunes library it’s very responsive and sounds great,Great sound
Apple - HomePod - Space Gray,1,5,13 Nov 2018,mikep0329,This speaker looks and sounds great! Very easy to set up and use. You pretty much need an iPhone for this device to work though. I use this also with my smart lights and it works great!,Amazing sound!
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Jaja21,I had ordered it online and there were issues with the order and the staff and employees were very helpful and got my order sorted and would not stop until they got it done. Great job!,Great service
Apple - HomePod - Space Gray,1,2,13 Nov 2018,Micky,"My entire home is Apple with Homekit enabled lights, locks, thermostats and so on and so on. I absolutely love Apple and have no problems with any of the product. Now there is the ""but"". I did think that HomePod would be like my iPhone or iPad, but it doesn't get close. It basically is the most expensive timer for the kitchen I've ever bought. Yes, it does work with Homekit but it doesn't connect to the Web so I can't do many of the things I wish that it would, as Alexa does. I have Sonos filling the entire house with music, and I'm told I will be able to control Sonos with Siri and HomePod end of year. I'm going to keep wishing Siri (HomePod) will go back to school and get it right.",Just OK for now
Apple - HomePod - Space Gray,1,4,13 Nov 2018,Hung,"The sound quality is really good. Its sound spectrum is full. But Apple still has to update their homekit app to support it better, especially with automation. For now, with homekit app, we can only turn it on/off or volumn up/down.",Excellent Sound Quality. Lack Of Homekit Support
Apple - HomePod - Space Gray,1,4,13 Nov 2018,Hyura,"Great speaker quality for the size, clean treble and surprisingly more bass than expected. 

Point to note: HomePod does not have Bluetooth capability to pair with android phones or windows laptop. Siri currently only support Apple Music, so if you’re a Spotify user, you’re out of luck.

Designed for customer that is deep in the Apple Ecosystem.",Great for Apple customers
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Esteban,Great 360 sound quality and overall quality of the product.,Amazing product
Apple - HomePod - Space Gray,1,5,13 Nov 2018,mattyb,"After AirPods became my most used tech device in years, I figured I’d give the HomePod a chance. The Siri functionality is adequate, and will improve over time with updates. However, the sounds you can get right out of the box are insane. FAR above the quality of other smart speakers. Strong recommend for any Apple user.",Exceeded Expectations
Apple - HomePod - Space Gray,1,5,13 Nov 2018,Tomtom6988,What’s better than my Samsung surroundsound tonight is just the HomePod as my main source of music,Great sound
Apple - HomePod - Space Gray,1,4,13 Nov 2018,Cmorales18,"Being a huge Apple fan, I knew I would eventually purchase the HomePod. It’s great sounding and makes a good assistant. However, the $350 price tag is a little steep for a good speaker with a few commands. It won’t even make calls (yet). An Apple fan like myself may get the most out of it. But to the average consumer, the Sonos One with Alexa is a more affordable speaker, that sounds just a great.",Great sounding....but overpriced?
