product,verified,rating,date,author,content,title
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,CoolRays,"Bought my 2nd Google Nest Learning Thermostat - 3rd generation. I couldn't have been more pleased on how well designed this product is, easy to setup and get it up and running. Its been less than 2 months and I am already seeing a difference in my energy bills.",Great way to start saving
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Jun 2020,hakeem,Easy install and love the ability to set temperature with my phone.,Nice and convenient
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,FL5382020,"This thermostat looks more like decoration than those plastic pieces you see on walls. Not only looks nice, it also serves a purpuse, like showing you the temperature inside or the time. Amd it is intelligent too. Just go out and it goes into Away mode to save energy. As soon as it detects you are home, it goes back to the preset temperature, unless you tell them to start cooling your home for your arrival.
One not obvious advantage is that you have the control at your phones reach, so you can set the temperature to your best comfort without having to go to the specifiwd set poit on the wall of your house. It also learns and auto adjust the settings.
It is awesomeness and smarts in a beautifull package.",Beautifull piece of hardware
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,ZacF,"I was hesitant when I originally purchased this thermostat. Admittedly, in the first few days, I didn't know if I would find the value in this unit from Nest. However, after 6-7 days the thermostat started showing it was ""learning."" I can see clearly now after just two months of use that this device will be paying itself off in short order due to the savings in energy. It adjusts itself based on your location, so that it doesn't run the A/C when you aren't home. I had a programmable thermostat before the Nest unit, and now I just wish I had upgraded sooner.","Easy to use, and a money saver!"
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,ciscoheat,"I absolutely love the Nest products. They are both functional and eye appealing. The ability to control via the phone and set it to away is great. My favorite feature by far though is the ability to run the fun for say 15 or 30 minutes. This is great during the summer when you don't need to run the full ac but can just circulate a little air to take the heat off and fall asleep. 

Lets also not forget about Nest's monthly reports. Integration with Amazon's Echo allows you to use voice commands for your heating and cooling comfort. The only downside to Nest in my opinion is the lack of integration with Smartthings. Hopefully that will come one day...",Makes HVAC Exciting
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,4,23 Nov 2016,M34U,The Nest Smart Thermostat is great for people with set schedules. It will help save a lot of money by learning your daily temperature routine in your house.,Great Thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2017,le12,"Extremely user friendly and easy to install. Nest package comes with back plate, screws, and even screw driver and built in leveler. I was not sure if the Nest would be compatible with my unit, so I called the company directly. They were great. I sent them a picture of my unit and wires, and within 2 minutes they sent me back a personalized wire configuration map. They even sent a follow up email to make sure I was able to install correctly. 
I have only been using for a few weeks, but I am already starting to save money and energy! I will be buying a second Nest soon for my upstairs unit.",Nest Easy to Install
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,4,23 Nov 2016,BigD,"Bought this since my children each have one. Replaced an older programmable (not connected) thermostat. If you want to protect your privacy by restricting location, you must manually set the ""home"" and ""away"". This thermostat ""learns"" by looking for patterns in your home-away designation. It also has recommendations for energy efficiency. If you have regular patterns, this will effectively adjust your temps. There have been minor reports regarding loss of memory and function, however these seem to have been addressed through firmware updates. The controls are problematic if your Internet connection is dicey. Thus a strong wired primary with a wireless repeat connectivity is a must. Thermostat can be controlled manually at the wall in the event of loss of Internet, but remote operation is absolutely reliant of connectivity. This is a problem with all IoT. This can be wired to furnace/AC via a four or a five wire connection. Some thermostats require a five wire connection and many existing furnace hook-ups do not have them. Check the wires before purchase. Spent more time spackling/painting wall than installing since even with optional faceplate there was still uncovered surface. Installation w/o faceplate a more modern, pleasing look. Recognizes when you are in motion, so if themo is installed in an area where humans do not roam...","Easily programmable, but must be constantly online"
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Aug 2020,matinbaker23,"At first I was skeptical because not a lot of people have the nest thermostat. Once it was installed and I got the hang of how it worked, I really started to like it. First, it’s so modern and just prettier than an old thermostat, and second, it’s so efficient for keeping my house at the right temperature while also saving me some money each month. My favorite part though is I can control my house thermostat while I’m on vacation or anywhere because of the app. Overall, I love this device.",Love it!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,DimSum,This is my second Nest and I still love having it. The ability to control the air from my bedside is great. The monthly reports show that I’m saving money when I’m away from home so that’s always a good thing. Pick one up for yourself and be happy that you did,Smart air
